#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=2.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(2)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   1.0000        7.7426e+18    2.7826e+18    7.62354397e-31     
   1.0000        7.7426e+18    4.6416e+18    7.62354397e-31     
   1.0000        7.7426e+18    7.7426e+18    7.62354397e-31     
   1.0000        7.7426e+18    1.2915e+19    7.62354397e-31     
   1.0000        7.7426e+18    2.1544e+19    7.62354397e-31     
   1.0000        7.7426e+18    3.5938e+19    7.62354397e-31     
   1.0000        7.7426e+18    5.9948e+19    7.62354397e-31     
   1.0000        7.7426e+18    1.0000e+20    7.62354397e-31     
   1.0000        1.2915e+19    1.0000e+18    7.60662774e-31     
   1.0000        1.2915e+19    1.6681e+18    7.60662774e-31     
   1.0000        1.2915e+19    2.7826e+18    7.60662774e-31     
   1.0000        1.2915e+19    4.6416e+18    7.60662774e-31     
   1.0000        1.2915e+19    7.7426e+18    7.60662774e-31     
   1.0000        1.2915e+19    1.2915e+19    7.60662774e-31     
   1.0000        1.2915e+19    2.1544e+19    7.60662774e-31     
   1.0000        1.2915e+19    3.5938e+19    7.60662774e-31     
   1.0000        1.2915e+19    5.9948e+19    7.60662774e-31     
   1.0000        1.2915e+19    1.0000e+20    7.60662774e-31     
   1.0000        2.1544e+19    1.0000e+18    7.58194522e-31     
   1.0000        2.1544e+19    1.6681e+18    7.58194522e-31     
   1.0000        2.1544e+19    2.7826e+18    7.58194522e-31     
   1.0000        2.1544e+19    4.6416e+18    7.58194522e-31     
   1.0000        2.1544e+19    7.7426e+18    7.58194522e-31     
   1.0000        2.1544e+19    1.2915e+19    7.58194522e-31     
   1.0000        2.1544e+19    2.1544e+19    7.58194522e-31     
   1.0000        2.1544e+19    3.5938e+19    7.58194522e-31     
   1.0000        2.1544e+19    5.9948e+19    7.58194522e-31     
   1.0000        2.1544e+19    1.0000e+20    7.58194522e-31     
   1.0000        3.5938e+19    1.0000e+18    7.54582476e-31     
   1.0000        3.5938e+19    1.6681e+18    7.54582476e-31     
   1.0000        3.5938e+19    2.7826e+18    7.54582476e-31     
   1.0000        3.5938e+19    4.6416e+18    7.54582476e-31     
   1.0000        3.5938e+19    7.7426e+18    7.54582476e-31     
   1.0000        3.5938e+19    1.2915e+19    7.54582476e-31     
   1.0000        3.5938e+19    2.1544e+19    7.54582476e-31     
   1.0000        3.5938e+19    3.5938e+19    7.54582476e-31     
   1.0000        3.5938e+19    5.9948e+19    7.54582476e-31     
   1.0000        3.5938e+19    1.0000e+20    7.54582476e-31     
   1.0000        5.9948e+19    1.0000e+18    7.49289975e-31     
   1.0000        5.9948e+19    1.6681e+18    7.49289975e-31     
   1.0000        5.9948e+19    2.7826e+18    7.49289975e-31     
   1.0000        5.9948e+19    4.6416e+18    7.49289975e-31     
   1.0000        5.9948e+19    7.7426e+18    7.49289975e-31     
   1.0000        5.9948e+19    1.2915e+19    7.49289975e-31     
   1.0000        5.9948e+19    2.1544e+19    7.49289975e-31     
   1.0000        5.9948e+19    3.5938e+19    7.49289975e-31     
   1.0000        5.9948e+19    5.9948e+19    7.49289975e-31     
   1.0000        5.9948e+19    1.0000e+20    7.49289975e-31     
   1.0000        1.0000e+20    1.0000e+18    7.41460269e-31     
   1.0000        1.0000e+20    1.6681e+18    7.41460269e-31     
   1.0000        1.0000e+20    2.7826e+18    7.41460269e-31     
   1.0000        1.0000e+20    4.6416e+18    7.41460269e-31     
   1.0000        1.0000e+20    7.7426e+18    7.41460269e-31     
   1.0000        1.0000e+20    1.2915e+19    7.41460269e-31     
   1.0000        1.0000e+20    2.1544e+19    7.41460269e-31     
   1.0000        1.0000e+20    3.5938e+19    7.41460269e-31     
   1.0000        1.0000e+20    5.9948e+19    7.41460269e-31     
   1.0000        1.0000e+20    1.0000e+20    7.41460269e-31     
   1.2915        1.0000e+18    1.0000e+18    3.54364317e-29     
   1.2915        1.0000e+18    1.6681e+18    3.54364317e-29     
   1.2915        1.0000e+18    2.7826e+18    3.54364317e-29     
   1.2915        1.0000e+18    4.6416e+18    3.54364317e-29     
   1.2915        1.0000e+18    7.7426e+18    3.54364317e-29     
   1.2915        1.0000e+18    1.2915e+19    3.54364317e-29     
   1.2915        1.0000e+18    2.1544e+19    3.54364317e-29     
   1.2915        1.0000e+18    3.5938e+19    3.54364317e-29     
   1.2915        1.0000e+18    5.9948e+19    3.54364317e-29     
   1.2915        1.0000e+18    1.0000e+20    3.54364317e-29     
   1.2915        1.6681e+18    1.0000e+18    3.54070846e-29     
   1.2915        1.6681e+18    1.6681e+18    3.54070846e-29     
   1.2915        1.6681e+18    2.7826e+18    3.54070846e-29     
   1.2915        1.6681e+18    4.6416e+18    3.54070846e-29     
   1.2915        1.6681e+18    7.7426e+18    3.54070846e-29     
   1.2915        1.6681e+18    1.2915e+19    3.54070846e-29     
   1.2915        1.6681e+18    2.1544e+19    3.54070846e-29     
   1.2915        1.6681e+18    3.5938e+19    3.54070846e-29     
   1.2915        1.6681e+18    5.9948e+19    3.54070846e-29     
   1.2915        1.6681e+18    1.0000e+20    3.54070846e-29     
   1.2915        2.7826e+18    1.0000e+18    3.53656259e-29     
   1.2915        2.7826e+18    1.6681e+18    3.53656259e-29     
   1.2915        2.7826e+18    2.7826e+18    3.53656259e-29     
   1.2915        2.7826e+18    4.6416e+18    3.53656259e-29     
   1.2915        2.7826e+18    7.7426e+18    3.53656259e-29     
   1.2915        2.7826e+18    1.2915e+19    3.53656259e-29     
   1.2915        2.7826e+18    2.1544e+19    3.53656259e-29     
   1.2915        2.7826e+18    3.5938e+19    3.53656259e-29     
   1.2915        2.7826e+18    5.9948e+19    3.53656259e-29     
   1.2915        2.7826e+18    1.0000e+20    3.53656259e-29     
   1.2915        4.6416e+18    1.0000e+18    3.53067295e-29     
   1.2915        4.6416e+18    1.6681e+18    3.53067295e-29     
   1.2915        4.6416e+18    2.7826e+18    3.53067295e-29     
   1.2915        4.6416e+18    4.6416e+18    3.53067295e-29     
   1.2915        4.6416e+18    7.7426e+18    3.53067295e-29     
   1.2915        4.6416e+18    1.2915e+19    3.53067295e-29     
   1.2915        4.6416e+18    2.1544e+19    3.53067295e-29     
   1.2915        4.6416e+18    3.5938e+19    3.53067295e-29     
   1.2915        4.6416e+18    5.9948e+19    3.53067295e-29     
   1.2915        4.6416e+18    1.0000e+20    3.53067295e-29     
   1.2915        7.7426e+18    1.0000e+18    3.52221576e-29     
   1.2915        7.7426e+18    1.6681e+18    3.52221576e-29     
   1.2915        7.7426e+18    2.7826e+18    3.52221576e-29     
   1.2915        7.7426e+18    4.6416e+18    3.52221576e-29     
   1.2915        7.7426e+18    7.7426e+18    3.52221576e-29     
   1.2915        7.7426e+18    1.2915e+19    3.52221576e-29     
   1.2915        7.7426e+18    2.1544e+19    3.52221576e-29     
   1.2915        7.7426e+18    3.5938e+19    3.52221576e-29     
   1.2915        7.7426e+18    5.9948e+19    3.52221576e-29     
   1.2915        7.7426e+18    1.0000e+20    3.52221576e-29     
   1.2915        1.2915e+19    1.0000e+18    3.50994770e-29     
   1.2915        1.2915e+19    1.6681e+18    3.50994770e-29     
   1.2915        1.2915e+19    2.7826e+18    3.50994770e-29     
   1.2915        1.2915e+19    4.6416e+18    3.50994770e-29     
   1.2915        1.2915e+19    7.7426e+18    3.50994770e-29     
   1.2915        1.2915e+19    1.2915e+19    3.50994770e-29     
   1.2915        1.2915e+19    2.1544e+19    3.50994770e-29     
   1.2915        1.2915e+19    3.5938e+19    3.50994770e-29     
   1.2915        1.2915e+19    5.9948e+19    3.50994770e-29     
   1.2915        1.2915e+19    1.0000e+20    3.50994770e-29     
   1.2915        2.1544e+19    1.0000e+18    3.49211199e-29     
   1.2915        2.1544e+19    1.6681e+18    3.49211199e-29     
   1.2915        2.1544e+19    2.7826e+18    3.49211199e-29     
   1.2915        2.1544e+19    4.6416e+18    3.49211199e-29     
   1.2915        2.1544e+19    7.7426e+18    3.49211199e-29     
   1.2915        2.1544e+19    1.2915e+19    3.49211199e-29     
   1.2915        2.1544e+19    2.1544e+19    3.49211199e-29     
   1.2915        2.1544e+19    3.5938e+19    3.49211199e-29     
   1.2915        2.1544e+19    5.9948e+19    3.49211199e-29     
   1.2915        2.1544e+19    1.0000e+20    3.49211199e-29     
   1.2915        3.5938e+19    1.0000e+18    3.46627390e-29     
   1.2915        3.5938e+19    1.6681e+18    3.46627390e-29     
   1.2915        3.5938e+19    2.7826e+18    3.46627390e-29     
   1.2915        3.5938e+19    4.6416e+18    3.46627390e-29     
   1.2915        3.5938e+19    7.7426e+18    3.46627390e-29     
   1.2915        3.5938e+19    1.2915e+19    3.46627390e-29     
   1.2915        3.5938e+19    2.1544e+19    3.46627390e-29     
   1.2915        3.5938e+19    3.5938e+19    3.46627390e-29     
   1.2915        3.5938e+19    5.9948e+19    3.46627390e-29     
   1.2915        3.5938e+19    1.0000e+20    3.46627390e-29     
   1.2915        5.9948e+19    1.0000e+18    3.42879094e-29     
   1.2915        5.9948e+19    1.6681e+18    3.42879094e-29     
   1.2915        5.9948e+19    2.7826e+18    3.42879094e-29     
   1.2915        5.9948e+19    4.6416e+18    3.42879094e-29     
   1.2915        5.9948e+19    7.7426e+18    3.42879094e-29     
   1.2915        5.9948e+19    1.2915e+19    3.42879094e-29     
   1.2915        5.9948e+19    2.1544e+19    3.42879094e-29     
   1.2915        5.9948e+19    3.5938e+19    3.42879094e-29     
   1.2915        5.9948e+19    5.9948e+19    3.42879094e-29     
   1.2915        5.9948e+19    1.0000e+20    3.42879094e-29     
   1.2915        1.0000e+20    1.0000e+18    3.37369459e-29     
   1.2915        1.0000e+20    1.6681e+18    3.37369459e-29     
   1.2915        1.0000e+20    2.7826e+18    3.37369459e-29     
   1.2915        1.0000e+20    4.6416e+18    3.37369459e-29     
   1.2915        1.0000e+20    7.7426e+18    3.37369459e-29     
   1.2915        1.0000e+20    1.2915e+19    3.37369459e-29     
   1.2915        1.0000e+20    2.1544e+19    3.37369459e-29     
   1.2915        1.0000e+20    3.5938e+19    3.37369459e-29     
   1.2915        1.0000e+20    5.9948e+19    3.37369459e-29     
   1.2915        1.0000e+20    1.0000e+20    3.37369459e-29     
   1.6681        1.0000e+18    1.0000e+18    6.40821361e-28     
   1.6681        1.0000e+18    1.6681e+18    6.40821361e-28     
   1.6681        1.0000e+18    2.7826e+18    6.40821361e-28     
   1.6681        1.0000e+18    4.6416e+18    6.40821361e-28     
   1.6681        1.0000e+18    7.7426e+18    6.40821361e-28     
   1.6681        1.0000e+18    1.2915e+19    6.40821361e-28     
   1.6681        1.0000e+18    2.1544e+19    6.40821361e-28     
   1.6681        1.0000e+18    3.5938e+19    6.40821361e-28     
   1.6681        1.0000e+18    5.9948e+19    6.40821361e-28     
   1.6681        1.0000e+18    1.0000e+20    6.40821361e-28     
   1.6681        1.6681e+18    1.0000e+18    6.40099813e-28     
   1.6681        1.6681e+18    1.6681e+18    6.40099813e-28     
   1.6681        1.6681e+18    2.7826e+18    6.40099813e-28     
   1.6681        1.6681e+18    4.6416e+18    6.40099813e-28     
   1.6681        1.6681e+18    7.7426e+18    6.40099813e-28     
   1.6681        1.6681e+18    1.2915e+19    6.40099813e-28     
   1.6681        1.6681e+18    2.1544e+19    6.40099813e-28     
   1.6681        1.6681e+18    3.5938e+19    6.40099813e-28     
   1.6681        1.6681e+18    5.9948e+19    6.40099813e-28     
   1.6681        1.6681e+18    1.0000e+20    6.40099813e-28     
   1.6681        2.7826e+18    1.0000e+18    6.39068948e-28     
   1.6681        2.7826e+18    1.6681e+18    6.39068948e-28     
   1.6681        2.7826e+18    2.7826e+18    6.39068948e-28     
   1.6681        2.7826e+18    4.6416e+18    6.39068948e-28     
   1.6681        2.7826e+18    7.7426e+18    6.39068948e-28     
   1.6681        2.7826e+18    1.2915e+19    6.39068948e-28     
   1.6681        2.7826e+18    2.1544e+19    6.39068948e-28     
   1.6681        2.7826e+18    3.5938e+19    6.39068948e-28     
   1.6681        2.7826e+18    5.9948e+19    6.39068948e-28     
   1.6681        2.7826e+18    1.0000e+20    6.39068948e-28     
   1.6681        4.6416e+18    1.0000e+18    6.37587496e-28     
   1.6681        4.6416e+18    1.6681e+18    6.37587496e-28     
   1.6681        4.6416e+18    2.7826e+18    6.37587496e-28     
   1.6681        4.6416e+18    4.6416e+18    6.37587496e-28     
   1.6681        4.6416e+18    7.7426e+18    6.37587496e-28     
   1.6681        4.6416e+18    1.2915e+19    6.37587496e-28     
   1.6681        4.6416e+18    2.1544e+19    6.37587496e-28     
   1.6681        4.6416e+18    3.5938e+19    6.37587496e-28     
   1.6681        4.6416e+18    5.9948e+19    6.37587496e-28     
   1.6681        4.6416e+18    1.0000e+20    6.37587496e-28     
   1.6681        7.7426e+18    1.0000e+18    6.35440943e-28     
   1.6681        7.7426e+18    1.6681e+18    6.35440943e-28     
   1.6681        7.7426e+18    2.7826e+18    6.35440943e-28     
   1.6681        7.7426e+18    4.6416e+18    6.35440943e-28     
   1.6681        7.7426e+18    7.7426e+18    6.35440943e-28     
   1.6681        7.7426e+18    1.2915e+19    6.35440943e-28     
   1.6681        7.7426e+18    2.1544e+19    6.35440943e-28     
   1.6681        7.7426e+18    3.5938e+19    6.35440943e-28     
   1.6681        7.7426e+18    5.9948e+19    6.35440943e-28     
   1.6681        7.7426e+18    1.0000e+20    6.35440943e-28     
   1.6681        1.2915e+19    1.0000e+18    6.32318644e-28     
   1.6681        1.2915e+19    1.6681e+18    6.32318644e-28     
   1.6681        1.2915e+19    2.7826e+18    6.32318644e-28     
   1.6681        1.2915e+19    4.6416e+18    6.32318644e-28     
   1.6681        1.2915e+19    7.7426e+18    6.32318644e-28     
   1.6681        1.2915e+19    1.2915e+19    6.32318644e-28     
   1.6681        1.2915e+19    2.1544e+19    6.32318644e-28     
   1.6681        1.2915e+19    3.5938e+19    6.32318644e-28     
   1.6681        1.2915e+19    5.9948e+19    6.32318644e-28     
   1.6681        1.2915e+19    1.0000e+20    6.32318644e-28     
   1.6681        2.1544e+19    1.0000e+18    6.27795078e-28     
   1.6681        2.1544e+19    1.6681e+18    6.27795078e-28     
   1.6681        2.1544e+19    2.7826e+18    6.27795078e-28     
   1.6681        2.1544e+19    4.6416e+18    6.27795078e-28     
   1.6681        2.1544e+19    7.7426e+18    6.27795078e-28     
   1.6681        2.1544e+19    1.2915e+19    6.27795078e-28     
   1.6681        2.1544e+19    2.1544e+19    6.27795078e-28     
   1.6681        2.1544e+19    3.5938e+19    6.27795078e-28     
   1.6681        2.1544e+19    5.9948e+19    6.27795078e-28     
   1.6681        2.1544e+19    1.0000e+20    6.27795078e-28     
   1.6681        3.5938e+19    1.0000e+18    6.21274813e-28     
   1.6681        3.5938e+19    1.6681e+18    6.21274813e-28     
   1.6681        3.5938e+19    2.7826e+18    6.21274813e-28     
   1.6681        3.5938e+19    4.6416e+18    6.21274813e-28     
   1.6681        3.5938e+19    7.7426e+18    6.21274813e-28     
   1.6681        3.5938e+19    1.2915e+19    6.21274813e-28     
   1.6681        3.5938e+19    2.1544e+19    6.21274813e-28     
   1.6681        3.5938e+19    3.5938e+19    6.21274813e-28     
   1.6681        3.5938e+19    5.9948e+19    6.21274813e-28     
   1.6681        3.5938e+19    1.0000e+20    6.21274813e-28     
   1.6681        5.9948e+19    1.0000e+18    6.11835524e-28     
   1.6681        5.9948e+19    1.6681e+18    6.11835524e-28     
   1.6681        5.9948e+19    2.7826e+18    6.11835524e-28     
   1.6681        5.9948e+19    4.6416e+18    6.11835524e-28     
   1.6681        5.9948e+19    7.7426e+18    6.11835524e-28     
   1.6681        5.9948e+19    1.2915e+19    6.11835524e-28     
   1.6681        5.9948e+19    2.1544e+19    6.11835524e-28     
   1.6681        5.9948e+19    3.5938e+19    6.11835524e-28     
   1.6681        5.9948e+19    5.9948e+19    6.11835524e-28     
   1.6681        5.9948e+19    1.0000e+20    6.11835524e-28     
   1.6681        1.0000e+20    1.0000e+18    5.97964057e-28     
   1.6681        1.0000e+20    1.6681e+18    5.97964057e-28     
   1.6681        1.0000e+20    2.7826e+18    5.97964057e-28     
   1.6681        1.0000e+20    4.6416e+18    5.97964057e-28     
   1.6681        1.0000e+20    7.7426e+18    5.97964057e-28     
   1.6681        1.0000e+20    1.2915e+19    5.97964057e-28     
   1.6681        1.0000e+20    2.1544e+19    5.97964057e-28     
   1.6681        1.0000e+20    3.5938e+19    5.97964057e-28     
   1.6681        1.0000e+20    5.9948e+19    5.97964057e-28     
   1.6681        1.0000e+20    1.0000e+20    5.97964057e-28     
   2.1544        1.0000e+18    1.0000e+18    5.88293812e-27     
   2.1544        1.0000e+18    1.6681e+18    5.88293812e-27     
   2.1544        1.0000e+18    2.7826e+18    5.88293812e-27     
   2.1544        1.0000e+18    4.6416e+18    5.88293812e-27     
   2.1544        1.0000e+18    7.7426e+18    5.88293812e-27     
   2.1544        1.0000e+18    1.2915e+19    5.88293812e-27     
   2.1544        1.0000e+18    2.1544e+19    5.88293812e-27     
   2.1544        1.0000e+18    3.5938e+19    5.88293812e-27     
   2.1544        1.0000e+18    5.9948e+19    5.88293812e-27     
   2.1544        1.0000e+18    1.0000e+20    5.88293812e-27     
   2.1544        1.6681e+18    1.0000e+18    5.87450325e-27     
   2.1544        1.6681e+18    1.6681e+18    5.87450325e-27     
   2.1544        1.6681e+18    2.7826e+18    5.87450325e-27     
   2.1544        1.6681e+18    4.6416e+18    5.87450325e-27     
   2.1544        1.6681e+18    7.7426e+18    5.87450325e-27     
   2.1544        1.6681e+18    1.2915e+19    5.87450325e-27     
   2.1544        1.6681e+18    2.1544e+19    5.87450325e-27     
   2.1544        1.6681e+18    3.5938e+19    5.87450325e-27     
   2.1544        1.6681e+18    5.9948e+19    5.87450325e-27     
   2.1544        1.6681e+18    1.0000e+20    5.87450325e-27     
   2.1544        2.7826e+18    1.0000e+18    5.86233902e-27     
   2.1544        2.7826e+18    1.6681e+18    5.86233902e-27     
   2.1544        2.7826e+18    2.7826e+18    5.86233902e-27     
   2.1544        2.7826e+18    4.6416e+18    5.86233902e-27     
   2.1544        2.7826e+18    7.7426e+18    5.86233902e-27     
   2.1544        2.7826e+18    1.2915e+19    5.86233902e-27     
   2.1544        2.7826e+18    2.1544e+19    5.86233902e-27     
   2.1544        2.7826e+18    3.5938e+19    5.86233902e-27     
   2.1544        2.7826e+18    5.9948e+19    5.86233902e-27     
   2.1544        2.7826e+18    1.0000e+20    5.86233902e-27     
   2.1544        4.6416e+18    1.0000e+18    5.84470109e-27     
   2.1544        4.6416e+18    1.6681e+18    5.84470109e-27     
   2.1544        4.6416e+18    2.7826e+18    5.84470109e-27     
   2.1544        4.6416e+18    4.6416e+18    5.84470109e-27     
   2.1544        4.6416e+18    7.7426e+18    5.84470109e-27     
   2.1544        4.6416e+18    1.2915e+19    5.84470109e-27     
   2.1544        4.6416e+18    2.1544e+19    5.84470109e-27     
   2.1544        4.6416e+18    3.5938e+19    5.84470109e-27     
   2.1544        4.6416e+18    5.9948e+19    5.84470109e-27     
   2.1544        4.6416e+18    1.0000e+20    5.84470109e-27     
   2.1544        7.7426e+18    1.0000e+18    5.81899294e-27     
   2.1544        7.7426e+18    1.6681e+18    5.81899294e-27     
   2.1544        7.7426e+18    2.7826e+18    5.81899294e-27     
   2.1544        7.7426e+18    4.6416e+18    5.81899294e-27     
   2.1544        7.7426e+18    7.7426e+18    5.81899294e-27     
   2.1544        7.7426e+18    1.2915e+19    5.81899294e-27     
   2.1544        7.7426e+18    2.1544e+19    5.81899294e-27     
   2.1544        7.7426e+18    3.5938e+19    5.81899294e-27     
   2.1544        7.7426e+18    5.9948e+19    5.81899294e-27     
   2.1544        7.7426e+18    1.0000e+20    5.81899294e-27     
   2.1544        1.2915e+19    1.0000e+18    5.78155877e-27     
   2.1544        1.2915e+19    1.6681e+18    5.78155877e-27     
   2.1544        1.2915e+19    2.7826e+18    5.78155877e-27     
   2.1544        1.2915e+19    4.6416e+18    5.78155877e-27     
   2.1544        1.2915e+19    7.7426e+18    5.78155877e-27     
   2.1544        1.2915e+19    1.2915e+19    5.78155877e-27     
   2.1544        1.2915e+19    2.1544e+19    5.78155877e-27     
   2.1544        1.2915e+19    3.5938e+19    5.78155877e-27     
   2.1544        1.2915e+19    5.9948e+19    5.78155877e-27     
   2.1544        1.2915e+19    1.0000e+20    5.78155877e-27     
   2.1544        2.1544e+19    1.0000e+18    5.72742784e-27     
   2.1544        2.1544e+19    1.6681e+18    5.72742784e-27     
   2.1544        2.1544e+19    2.7826e+18    5.72742784e-27     
   2.1544        2.1544e+19    4.6416e+18    5.72742784e-27     
   2.1544        2.1544e+19    7.7426e+18    5.72742784e-27     
   2.1544        2.1544e+19    1.2915e+19    5.72742784e-27     
   2.1544        2.1544e+19    2.1544e+19    5.72742784e-27     
   2.1544        2.1544e+19    3.5938e+19    5.72742784e-27     
   2.1544        2.1544e+19    5.9948e+19    5.72742784e-27     
   2.1544        2.1544e+19    1.0000e+20    5.72742784e-27     
   2.1544        3.5938e+19    1.0000e+18    5.64945963e-27     
   2.1544        3.5938e+19    1.6681e+18    5.64945963e-27     
   2.1544        3.5938e+19    2.7826e+18    5.64945963e-27     
   2.1544        3.5938e+19    4.6416e+18    5.64945963e-27     
   2.1544        3.5938e+19    7.7426e+18    5.64945963e-27     
   2.1544        3.5938e+19    1.2915e+19    5.64945963e-27     
   2.1544        3.5938e+19    2.1544e+19    5.64945963e-27     
   2.1544        3.5938e+19    3.5938e+19    5.64945963e-27     
   2.1544        3.5938e+19    5.9948e+19    5.64945963e-27     
   2.1544        3.5938e+19    1.0000e+20    5.64945963e-27     
   2.1544        5.9948e+19    1.0000e+18    5.53635067e-27     
   2.1544        5.9948e+19    1.6681e+18    5.53635067e-27     
   2.1544        5.9948e+19    2.7826e+18    5.53635067e-27     
   2.1544        5.9948e+19    4.6416e+18    5.53635067e-27     
   2.1544        5.9948e+19    7.7426e+18    5.53635067e-27     
   2.1544        5.9948e+19    1.2915e+19    5.53635067e-27     
   2.1544        5.9948e+19    2.1544e+19    5.53635067e-27     
   2.1544        5.9948e+19    3.5938e+19    5.53635067e-27     
   2.1544        5.9948e+19    5.9948e+19    5.53635067e-27     
   2.1544        5.9948e+19    1.0000e+20    5.53635067e-27     
   2.1544        1.0000e+20    1.0000e+18    5.37001583e-27     
   2.1544        1.0000e+20    1.6681e+18    5.37001583e-27     
   2.1544        1.0000e+20    2.7826e+18    5.37001583e-27     
   2.1544        1.0000e+20    4.6416e+18    5.37001583e-27     
   2.1544        1.0000e+20    7.7426e+18    5.37001583e-27     
   2.1544        1.0000e+20    1.2915e+19    5.37001583e-27     
   2.1544        1.0000e+20    2.1544e+19    5.37001583e-27     
   2.1544        1.0000e+20    3.5938e+19    5.37001583e-27     
   2.1544        1.0000e+20    5.9948e+19    5.37001583e-27     
   2.1544        1.0000e+20    1.0000e+20    5.37001583e-27     
   2.7826        1.0000e+18    1.0000e+18    3.39173472e-26     
   2.7826        1.0000e+18    1.6681e+18    3.39173472e-26     
   2.7826        1.0000e+18    2.7826e+18    3.39173472e-26     
   2.7826        1.0000e+18    4.6416e+18    3.39173472e-26     
   2.7826        1.0000e+18    7.7426e+18    3.39173472e-26     
   2.7826        1.0000e+18    1.2915e+19    3.39173472e-26     
   2.7826        1.0000e+18    2.1544e+19    3.39173472e-26     
   2.7826        1.0000e+18    3.5938e+19    3.39173472e-26     
