#
# Output file generated by Yacora 1.5.0
# =====================================
#   Filename: 'YacoraRun_PopCoeff_n=4.dat'
#   Date of creation: 11. May 2022
#   Time of creation: 07:58:44
#   Used input file: 'H_20_11_2019.txt'
#   Performed calculation: Population Coefficient for state 'H(4)' coupled to the particle 'H2'
#
#   Please cite D. Wünderlich, M. Giacomin, R. Ritz and U. Fantz, J. Quant. Spectrosc. Radiat. Transfer 240, 2020, 106695, if you use Yacora results.
#
# Description of the used Parameters:
# ===================================
#
#   Temperatures and Densities: 
#              T_e: 10 calculated values between 1.0000 and 10.0000
#              T_n1: Fixed value 8000.0000
#              n_e: 10 calculated values between 1.0000e+18 and 1.0000e+20
#              n_i1: Fixed value 0.0000
#              n_n2: 10 calculated values between 1.0000e+18 and 1.0000e+20

#   Electron energy distribution function: 
#              Maxwellian
#
# Calculated Data:
# ================
#  T_e           n_e           n_n2          POP_COEFF      
   1.0000        2.7826e+18    2.7826e+18    7.40646184e-32     
   1.0000        2.7826e+18    4.6416e+18    7.40646184e-32     
   1.0000        2.7826e+18    7.7426e+18    7.40646184e-32     
   1.0000        2.7826e+18    1.2915e+19    7.40646184e-32     
   1.0000        2.7826e+18    2.1544e+19    7.40646184e-32     
   1.0000        2.7826e+18    3.5938e+19    7.40646184e-32     
   1.0000        2.7826e+18    5.9948e+19    7.40646184e-32     
   1.0000        2.7826e+18    1.0000e+20    7.40646184e-32     
   1.0000        4.6416e+18    1.0000e+18    6.44951703e-32     
   1.0000        4.6416e+18    1.6681e+18    6.44951703e-32     
   1.0000        4.6416e+18    2.7826e+18    6.44951703e-32     
   1.0000        4.6416e+18    4.6416e+18    6.44951703e-32     
   1.0000        4.6416e+18    7.7426e+18    6.44951703e-32     
   1.0000        4.6416e+18    1.2915e+19    6.44951703e-32     
   1.0000        4.6416e+18    2.1544e+19    6.44951703e-32     
   1.0000        4.6416e+18    3.5938e+19    6.44951703e-32     
   1.0000        4.6416e+18    5.9948e+19    6.44951703e-32     
   1.0000        4.6416e+18    1.0000e+20    6.44951703e-32     
   1.0000        7.7426e+18    1.0000e+18    5.49076271e-32     
   1.0000        7.7426e+18    1.6681e+18    5.49076271e-32     
   1.0000        7.7426e+18    2.7826e+18    5.49076271e-32     
   1.0000        7.7426e+18    4.6416e+18    5.49076271e-32     
   1.0000        7.7426e+18    7.7426e+18    5.49076271e-32     
   1.0000        7.7426e+18    1.2915e+19    5.49076271e-32     
   1.0000        7.7426e+18    2.1544e+19    5.49076271e-32     
   1.0000        7.7426e+18    3.5938e+19    5.49076271e-32     
   1.0000        7.7426e+18    5.9948e+19    5.49076271e-32     
   1.0000        7.7426e+18    1.0000e+20    5.49076271e-32     
   1.0000        1.2915e+19    1.0000e+18    4.60460578e-32     
   1.0000        1.2915e+19    1.6681e+18    4.60460578e-32     
   1.0000        1.2915e+19    2.7826e+18    4.60460578e-32     
   1.0000        1.2915e+19    4.6416e+18    4.60460578e-32     
   1.0000        1.2915e+19    7.7426e+18    4.60460578e-32     
   1.0000        1.2915e+19    1.2915e+19    4.60460578e-32     
   1.0000        1.2915e+19    2.1544e+19    4.60460578e-32     
   1.0000        1.2915e+19    3.5938e+19    4.60460578e-32     
   1.0000        1.2915e+19    5.9948e+19    4.60460578e-32     
   1.0000        1.2915e+19    1.0000e+20    4.60460578e-32     
   1.0000        2.1544e+19    1.0000e+18    3.81961142e-32     
   1.0000        2.1544e+19    1.6681e+18    3.81961142e-32     
   1.0000        2.1544e+19    2.7826e+18    3.81961142e-32     
   1.0000        2.1544e+19    4.6416e+18    3.81961142e-32     
   1.0000        2.1544e+19    7.7426e+18    3.81961142e-32     
   1.0000        2.1544e+19    1.2915e+19    3.81961142e-32     
   1.0000        2.1544e+19    2.1544e+19    3.81961142e-32     
   1.0000        2.1544e+19    3.5938e+19    3.81961142e-32     
   1.0000        2.1544e+19    5.9948e+19    3.81961142e-32     
   1.0000        2.1544e+19    1.0000e+20    3.81961142e-32     
   1.0000        3.5938e+19    1.0000e+18    3.13114092e-32     
   1.0000        3.5938e+19    1.6681e+18    3.13114092e-32     
   1.0000        3.5938e+19    2.7826e+18    3.13114092e-32     
   1.0000        3.5938e+19    4.6416e+18    3.13114092e-32     
   1.0000        3.5938e+19    7.7426e+18    3.13114092e-32     
   1.0000        3.5938e+19    1.2915e+19    3.13114092e-32     
   1.0000        3.5938e+19    2.1544e+19    3.13114092e-32     
   1.0000        3.5938e+19    3.5938e+19    3.13114092e-32     
   1.0000        3.5938e+19    5.9948e+19    3.13114092e-32     
   1.0000        3.5938e+19    1.0000e+20    3.13114092e-32     
   1.0000        5.9948e+19    1.0000e+18    2.53130413e-32     
   1.0000        5.9948e+19    1.6681e+18    2.53130413e-32     
   1.0000        5.9948e+19    2.7826e+18    2.53130413e-32     
   1.0000        5.9948e+19    4.6416e+18    2.53130413e-32     
   1.0000        5.9948e+19    7.7426e+18    2.53130413e-32     
   1.0000        5.9948e+19    1.2915e+19    2.53130413e-32     
   1.0000        5.9948e+19    2.1544e+19    2.53130413e-32     
   1.0000        5.9948e+19    3.5938e+19    2.53130413e-32     
   1.0000        5.9948e+19    5.9948e+19    2.53130413e-32     
   1.0000        5.9948e+19    1.0000e+20    2.53130413e-32     
   1.0000        1.0000e+20    1.0000e+18    2.02392612e-32     
   1.0000        1.0000e+20    1.6681e+18    2.02392612e-32     
   1.0000        1.0000e+20    2.7826e+18    2.02392612e-32     
   1.0000        1.0000e+20    4.6416e+18    2.02392612e-32     
   1.0000        1.0000e+20    7.7426e+18    2.02392612e-32     
   1.0000        1.0000e+20    1.2915e+19    2.02392612e-32     
   1.0000        1.0000e+20    2.1544e+19    2.02392612e-32     
   1.0000        1.0000e+20    3.5938e+19    2.02392612e-32     
   1.0000        1.0000e+20    5.9948e+19    2.02392612e-32     
   1.0000        1.0000e+20    1.0000e+20    2.02392612e-32     
   1.2915        1.0000e+18    1.0000e+18    4.98939746e-30     
   1.2915        1.0000e+18    1.6681e+18    4.98939746e-30     
   1.2915        1.0000e+18    2.7826e+18    4.98939746e-30     
   1.2915        1.0000e+18    4.6416e+18    4.98939746e-30     
   1.2915        1.0000e+18    7.7426e+18    4.98939746e-30     
   1.2915        1.0000e+18    1.2915e+19    4.98939746e-30     
   1.2915        1.0000e+18    2.1544e+19    4.98939746e-30     
   1.2915        1.0000e+18    3.5938e+19    4.98939746e-30     
   1.2915        1.0000e+18    5.9948e+19    4.98939746e-30     
   1.2915        1.0000e+18    1.0000e+20    4.98939746e-30     
   1.2915        1.6681e+18    1.0000e+18    4.56486523e-30     
   1.2915        1.6681e+18    1.6681e+18    4.56486523e-30     
   1.2915        1.6681e+18    2.7826e+18    4.56486523e-30     
   1.2915        1.6681e+18    4.6416e+18    4.56486523e-30     
   1.2915        1.6681e+18    7.7426e+18    4.56486523e-30     
   1.2915        1.6681e+18    1.2915e+19    4.56486523e-30     
   1.2915        1.6681e+18    2.1544e+19    4.56486523e-30     
   1.2915        1.6681e+18    3.5938e+19    4.56486523e-30     
   1.2915        1.6681e+18    5.9948e+19    4.56486523e-30     
   1.2915        1.6681e+18    1.0000e+20    4.56486523e-30     
   1.2915        2.7826e+18    1.0000e+18    4.06025635e-30     
   1.2915        2.7826e+18    1.6681e+18    4.06025635e-30     
   1.2915        2.7826e+18    2.7826e+18    4.06025635e-30     
   1.2915        2.7826e+18    4.6416e+18    4.06025635e-30     
   1.2915        2.7826e+18    7.7426e+18    4.06025635e-30     
   1.2915        2.7826e+18    1.2915e+19    4.06025635e-30     
   1.2915        2.7826e+18    2.1544e+19    4.06025635e-30     
   1.2915        2.7826e+18    3.5938e+19    4.06025635e-30     
   1.2915        2.7826e+18    5.9948e+19    4.06025635e-30     
   1.2915        2.7826e+18    1.0000e+20    4.06025635e-30     
   1.2915        4.6416e+18    1.0000e+18    3.51897094e-30     
   1.2915        4.6416e+18    1.6681e+18    3.51897094e-30     
   1.2915        4.6416e+18    2.7826e+18    3.51897094e-30     
   1.2915        4.6416e+18    4.6416e+18    3.51897094e-30     
   1.2915        4.6416e+18    7.7426e+18    3.51897094e-30     
   1.2915        4.6416e+18    1.2915e+19    3.51897094e-30     
   1.2915        4.6416e+18    2.1544e+19    3.51897094e-30     
   1.2915        4.6416e+18    3.5938e+19    3.51897094e-30     
   1.2915        4.6416e+18    5.9948e+19    3.51897094e-30     
   1.2915        4.6416e+18    1.0000e+20    3.51897094e-30     
   1.2915        7.7426e+18    1.0000e+18    2.99026747e-30     
   1.2915        7.7426e+18    1.6681e+18    2.99026747e-30     
   1.2915        7.7426e+18    2.7826e+18    2.99026747e-30     
   1.2915        7.7426e+18    4.6416e+18    2.99026747e-30     
   1.2915        7.7426e+18    7.7426e+18    2.99026747e-30     
   1.2915        7.7426e+18    1.2915e+19    2.99026747e-30     
   1.2915        7.7426e+18    2.1544e+19    2.99026747e-30     
   1.2915        7.7426e+18    3.5938e+19    2.99026747e-30     
   1.2915        7.7426e+18    5.9948e+19    2.99026747e-30     
   1.2915        7.7426e+18    1.0000e+20    2.99026747e-30     
   1.2915        1.2915e+19    1.0000e+18    2.50568262e-30     
   1.2915        1.2915e+19    1.6681e+18    2.50568262e-30     
   1.2915        1.2915e+19    2.7826e+18    2.50568262e-30     
   1.2915        1.2915e+19    4.6416e+18    2.50568262e-30     
   1.2915        1.2915e+19    7.7426e+18    2.50568262e-30     
   1.2915        1.2915e+19    1.2915e+19    2.50568262e-30     
   1.2915        1.2915e+19    2.1544e+19    2.50568262e-30     
   1.2915        1.2915e+19    3.5938e+19    2.50568262e-30     
   1.2915        1.2915e+19    5.9948e+19    2.50568262e-30     
   1.2915        1.2915e+19    1.0000e+20    2.50568262e-30     
   1.2915        2.1544e+19    1.0000e+18    2.07299438e-30     
   1.2915        2.1544e+19    1.6681e+18    2.07299438e-30     
   1.2915        2.1544e+19    2.7826e+18    2.07299438e-30     
   1.2915        2.1544e+19    4.6416e+18    2.07299438e-30     
   1.2915        2.1544e+19    7.7426e+18    2.07299438e-30     
   1.2915        2.1544e+19    1.2915e+19    2.07299438e-30     
   1.2915        2.1544e+19    2.1544e+19    2.07299438e-30     
   1.2915        2.1544e+19    3.5938e+19    2.07299438e-30     
   1.2915        2.1544e+19    5.9948e+19    2.07299438e-30     
   1.2915        2.1544e+19    1.0000e+20    2.07299438e-30     
   1.2915        3.5938e+19    1.0000e+18    1.68935829e-30     
   1.2915        3.5938e+19    1.6681e+18    1.68935829e-30     
   1.2915        3.5938e+19    2.7826e+18    1.68935829e-30     
   1.2915        3.5938e+19    4.6416e+18    1.68935829e-30     
   1.2915        3.5938e+19    7.7426e+18    1.68935829e-30     
   1.2915        3.5938e+19    1.2915e+19    1.68935829e-30     
   1.2915        3.5938e+19    2.1544e+19    1.68935829e-30     
   1.2915        3.5938e+19    3.5938e+19    1.68935829e-30     
   1.2915        3.5938e+19    5.9948e+19    1.68935829e-30     
   1.2915        3.5938e+19    1.0000e+20    1.68935829e-30     
   1.2915        5.9948e+19    1.0000e+18    1.35567228e-30     
   1.2915        5.9948e+19    1.6681e+18    1.35567228e-30     
   1.2915        5.9948e+19    2.7826e+18    1.35567228e-30     
   1.2915        5.9948e+19    4.6416e+18    1.35567228e-30     
   1.2915        5.9948e+19    7.7426e+18    1.35567228e-30     
   1.2915        5.9948e+19    1.2915e+19    1.35567228e-30     
   1.2915        5.9948e+19    2.1544e+19    1.35567228e-30     
   1.2915        5.9948e+19    3.5938e+19    1.35567228e-30     
   1.2915        5.9948e+19    5.9948e+19    1.35567228e-30     
   1.2915        5.9948e+19    1.0000e+20    1.35567228e-30     
   1.2915        1.0000e+20    1.0000e+18    1.07804409e-30     
   1.2915        1.0000e+20    1.6681e+18    1.07804409e-30     
   1.2915        1.0000e+20    2.7826e+18    1.07804409e-30     
   1.2915        1.0000e+20    4.6416e+18    1.07804409e-30     
   1.2915        1.0000e+20    7.7426e+18    1.07804409e-30     
   1.2915        1.0000e+20    1.2915e+19    1.07804409e-30     
   1.2915        1.0000e+20    2.1544e+19    1.07804409e-30     
   1.2915        1.0000e+20    3.5938e+19    1.07804409e-30     
   1.2915        1.0000e+20    5.9948e+19    1.07804409e-30     
   1.2915        1.0000e+20    1.0000e+20    1.07804409e-30     
   1.6681        1.0000e+18    1.0000e+18    1.00482589e-28     
   1.6681        1.0000e+18    1.6681e+18    1.00482589e-28     
   1.6681        1.0000e+18    2.7826e+18    1.00482589e-28     
   1.6681        1.0000e+18    4.6416e+18    1.00482589e-28     
   1.6681        1.0000e+18    7.7426e+18    1.00482589e-28     
   1.6681        1.0000e+18    1.2915e+19    1.00482589e-28     
   1.6681        1.0000e+18    2.1544e+19    1.00482589e-28     
   1.6681        1.0000e+18    3.5938e+19    1.00482589e-28     
   1.6681        1.0000e+18    5.9948e+19    1.00482589e-28     
   1.6681        1.0000e+18    1.0000e+20    1.00482589e-28     
   1.6681        1.6681e+18    1.0000e+18    9.13608172e-29     
   1.6681        1.6681e+18    1.6681e+18    9.13608172e-29     
   1.6681        1.6681e+18    2.7826e+18    9.13608172e-29     
   1.6681        1.6681e+18    4.6416e+18    9.13608172e-29     
   1.6681        1.6681e+18    7.7426e+18    9.13608172e-29     
   1.6681        1.6681e+18    1.2915e+19    9.13608172e-29     
   1.6681        1.6681e+18    2.1544e+19    9.13608172e-29     
   1.6681        1.6681e+18    3.5938e+19    9.13608172e-29     
   1.6681        1.6681e+18    5.9948e+19    9.13608172e-29     
   1.6681        1.6681e+18    1.0000e+20    9.13608172e-29     
   1.6681        2.7826e+18    1.0000e+18    8.08335570e-29     
   1.6681        2.7826e+18    1.6681e+18    8.08335570e-29     
   1.6681        2.7826e+18    2.7826e+18    8.08335570e-29     
   1.6681        2.7826e+18    4.6416e+18    8.08335570e-29     
   1.6681        2.7826e+18    7.7426e+18    8.08335570e-29     
   1.6681        2.7826e+18    1.2915e+19    8.08335570e-29     
   1.6681        2.7826e+18    2.1544e+19    8.08335570e-29     
   1.6681        2.7826e+18    3.5938e+19    8.08335570e-29     
   1.6681        2.7826e+18    5.9948e+19    8.08335570e-29     
   1.6681        2.7826e+18    1.0000e+20    8.08335570e-29     
   1.6681        4.6416e+18    1.0000e+18    6.98379483e-29     
   1.6681        4.6416e+18    1.6681e+18    6.98379483e-29     
   1.6681        4.6416e+18    2.7826e+18    6.98379483e-29     
   1.6681        4.6416e+18    4.6416e+18    6.98379483e-29     
   1.6681        4.6416e+18    7.7426e+18    6.98379483e-29     
   1.6681        4.6416e+18    1.2915e+19    6.98379483e-29     
   1.6681        4.6416e+18    2.1544e+19    6.98379483e-29     
   1.6681        4.6416e+18    3.5938e+19    6.98379483e-29     
   1.6681        4.6416e+18    5.9948e+19    6.98379483e-29     
   1.6681        4.6416e+18    1.0000e+20    6.98379483e-29     
   1.6681        7.7426e+18    1.0000e+18    5.92677704e-29     
   1.6681        7.7426e+18    1.6681e+18    5.92677704e-29     
   1.6681        7.7426e+18    2.7826e+18    5.92677704e-29     
   1.6681        7.7426e+18    4.6416e+18    5.92677704e-29     
   1.6681        7.7426e+18    7.7426e+18    5.92677704e-29     
   1.6681        7.7426e+18    1.2915e+19    5.92677704e-29     
   1.6681        7.7426e+18    2.1544e+19    5.92677704e-29     
   1.6681        7.7426e+18    3.5938e+19    5.92677704e-29     
   1.6681        7.7426e+18    5.9948e+19    5.92677704e-29     
   1.6681        7.7426e+18    1.0000e+20    5.92677704e-29     
   1.6681        1.2915e+19    1.0000e+18    4.95891009e-29     
   1.6681        1.2915e+19    1.6681e+18    4.95891009e-29     
   1.6681        1.2915e+19    2.7826e+18    4.95891009e-29     
   1.6681        1.2915e+19    4.6416e+18    4.95891009e-29     
   1.6681        1.2915e+19    7.7426e+18    4.95891009e-29     
   1.6681        1.2915e+19    1.2915e+19    4.95891009e-29     
   1.6681        1.2915e+19    2.1544e+19    4.95891009e-29     
   1.6681        1.2915e+19    3.5938e+19    4.95891009e-29     
   1.6681        1.2915e+19    5.9948e+19    4.95891009e-29     
   1.6681        1.2915e+19    1.0000e+20    4.95891009e-29     
   1.6681        2.1544e+19    1.0000e+18    4.08759015e-29     
   1.6681        2.1544e+19    1.6681e+18    4.08759015e-29     
   1.6681        2.1544e+19    2.7826e+18    4.08759015e-29     
   1.6681        2.1544e+19    4.6416e+18    4.08759015e-29     
   1.6681        2.1544e+19    7.7426e+18    4.08759015e-29     
   1.6681        2.1544e+19    1.2915e+19    4.08759015e-29     
   1.6681        2.1544e+19    2.1544e+19    4.08759015e-29     
   1.6681        2.1544e+19    3.5938e+19    4.08759015e-29     
   1.6681        2.1544e+19    5.9948e+19    4.08759015e-29     
   1.6681        2.1544e+19    1.0000e+20    4.08759015e-29     
   1.6681        3.5938e+19    1.0000e+18    3.31237539e-29     
   1.6681        3.5938e+19    1.6681e+18    3.31237539e-29     
   1.6681        3.5938e+19    2.7826e+18    3.31237539e-29     
   1.6681        3.5938e+19    4.6416e+18    3.31237539e-29     
   1.6681        3.5938e+19    7.7426e+18    3.31237539e-29     
   1.6681        3.5938e+19    1.2915e+19    3.31237539e-29     
   1.6681        3.5938e+19    2.1544e+19    3.31237539e-29     
   1.6681        3.5938e+19    3.5938e+19    3.31237539e-29     
   1.6681        3.5938e+19    5.9948e+19    3.31237539e-29     
   1.6681        3.5938e+19    1.0000e+20    3.31237539e-29     
   1.6681        5.9948e+19    1.0000e+18    2.64463202e-29     
   1.6681        5.9948e+19    1.6681e+18    2.64463202e-29     
   1.6681        5.9948e+19    2.7826e+18    2.64463202e-29     
   1.6681        5.9948e+19    4.6416e+18    2.64463202e-29     
   1.6681        5.9948e+19    7.7426e+18    2.64463202e-29     
   1.6681        5.9948e+19    1.2915e+19    2.64463202e-29     
   1.6681        5.9948e+19    2.1544e+19    2.64463202e-29     
   1.6681        5.9948e+19    3.5938e+19    2.64463202e-29     
   1.6681        5.9948e+19    5.9948e+19    2.64463202e-29     
   1.6681        5.9948e+19    1.0000e+20    2.64463202e-29     
   1.6681        1.0000e+20    1.0000e+18    2.09904657e-29     
   1.6681        1.0000e+20    1.6681e+18    2.09904657e-29     
   1.6681        1.0000e+20    2.7826e+18    2.09904657e-29     
   1.6681        1.0000e+20    4.6416e+18    2.09904657e-29     
   1.6681        1.0000e+20    7.7426e+18    2.09904657e-29     
   1.6681        1.0000e+20    1.2915e+19    2.09904657e-29     
   1.6681        1.0000e+20    2.1544e+19    2.09904657e-29     
   1.6681        1.0000e+20    3.5938e+19    2.09904657e-29     
   1.6681        1.0000e+20    5.9948e+19    2.09904657e-29     
   1.6681        1.0000e+20    1.0000e+20    2.09904657e-29     
   2.1544        1.0000e+18    1.0000e+18    9.86595782e-28     
   2.1544        1.0000e+18    1.6681e+18    9.86595782e-28     
   2.1544        1.0000e+18    2.7826e+18    9.86595782e-28     
   2.1544        1.0000e+18    4.6416e+18    9.86595782e-28     
   2.1544        1.0000e+18    7.7426e+18    9.86595782e-28     
   2.1544        1.0000e+18    1.2915e+19    9.86595782e-28     
   2.1544        1.0000e+18    2.1544e+19    9.86595782e-28     
   2.1544        1.0000e+18    3.5938e+19    9.86595782e-28     
   2.1544        1.0000e+18    5.9948e+19    9.86595782e-28     
   2.1544        1.0000e+18    1.0000e+20    9.86595782e-28     
   2.1544        1.6681e+18    1.0000e+18    8.92604971e-28     
   2.1544        1.6681e+18    1.6681e+18    8.92604971e-28     
   2.1544        1.6681e+18    2.7826e+18    8.92604971e-28     
   2.1544        1.6681e+18    4.6416e+18    8.92604971e-28     
   2.1544        1.6681e+18    7.7426e+18    8.92604971e-28     
   2.1544        1.6681e+18    1.2915e+19    8.92604971e-28     
   2.1544        1.6681e+18    2.1544e+19    8.92604971e-28     
   2.1544        1.6681e+18    3.5938e+19    8.92604971e-28     
   2.1544        1.6681e+18    5.9948e+19    8.92604971e-28     
   2.1544        1.6681e+18    1.0000e+20    8.92604971e-28     
   2.1544        2.7826e+18    1.0000e+18    7.86699312e-28     
   2.1544        2.7826e+18    1.6681e+18    7.86699312e-28     
   2.1544        2.7826e+18    2.7826e+18    7.86699312e-28     
   2.1544        2.7826e+18    4.6416e+18    7.86699312e-28     
   2.1544        2.7826e+18    7.7426e+18    7.86699312e-28     
   2.1544        2.7826e+18    1.2915e+19    7.86699312e-28     
   2.1544        2.7826e+18    2.1544e+19    7.86699312e-28     
   2.1544        2.7826e+18    3.5938e+19    7.86699312e-28     
   2.1544        2.7826e+18    5.9948e+19    7.86699312e-28     
   2.1544        2.7826e+18    1.0000e+20    7.86699312e-28     
   2.1544        4.6416e+18    1.0000e+18    6.78215534e-28     
   2.1544        4.6416e+18    1.6681e+18    6.78215534e-28     
   2.1544        4.6416e+18    2.7826e+18    6.78215534e-28     
   2.1544        4.6416e+18    4.6416e+18    6.78215534e-28     
   2.1544        4.6416e+18    7.7426e+18    6.78215534e-28     
   2.1544        4.6416e+18    1.2915e+19    6.78215534e-28     
   2.1544        4.6416e+18    2.1544e+19    6.78215534e-28     
   2.1544        4.6416e+18    3.5938e+19    6.78215534e-28     
   2.1544        4.6416e+18    5.9948e+19    6.78215534e-28     
   2.1544        4.6416e+18    1.0000e+20    6.78215534e-28     
   2.1544        7.7426e+18    1.0000e+18    5.74862443e-28     
   2.1544        7.7426e+18    1.6681e+18    5.74862443e-28     
   2.1544        7.7426e+18    2.7826e+18    5.74862443e-28     
   2.1544        7.7426e+18    4.6416e+18    5.74862443e-28     
   2.1544        7.7426e+18    7.7426e+18    5.74862443e-28     
   2.1544        7.7426e+18    1.2915e+19    5.74862443e-28     
   2.1544        7.7426e+18    2.1544e+19    5.74862443e-28     
   2.1544        7.7426e+18    3.5938e+19    5.74862443e-28     
   2.1544        7.7426e+18    5.9948e+19    5.74862443e-28     
   2.1544        7.7426e+18    1.0000e+20    5.74862443e-28     
   2.1544        1.2915e+19    1.0000e+18    4.80013887e-28     
   2.1544        1.2915e+19    1.6681e+18    4.80013887e-28     
   2.1544        1.2915e+19    2.7826e+18    4.80013887e-28     
   2.1544        1.2915e+19    4.6416e+18    4.80013887e-28     
   2.1544        1.2915e+19    7.7426e+18    4.80013887e-28     
   2.1544        1.2915e+19    1.2915e+19    4.80013887e-28     
   2.1544        1.2915e+19    2.1544e+19    4.80013887e-28     
   2.1544        1.2915e+19    3.5938e+19    4.80013887e-28     
   2.1544        1.2915e+19    5.9948e+19    4.80013887e-28     
   2.1544        1.2915e+19    1.0000e+20    4.80013887e-28     
   2.1544        2.1544e+19    1.0000e+18    3.94179781e-28     
   2.1544        2.1544e+19    1.6681e+18    3.94179781e-28     
   2.1544        2.1544e+19    2.7826e+18    3.94179781e-28     
   2.1544        2.1544e+19    4.6416e+18    3.94179781e-28     
   2.1544        2.1544e+19    7.7426e+18    3.94179781e-28     
   2.1544        2.1544e+19    1.2915e+19    3.94179781e-28     
   2.1544        2.1544e+19    2.1544e+19    3.94179781e-28     
   2.1544        2.1544e+19    3.5938e+19    3.94179781e-28     
   2.1544        2.1544e+19    5.9948e+19    3.94179781e-28     
   2.1544        2.1544e+19    1.0000e+20    3.94179781e-28     
   2.1544        3.5938e+19    1.0000e+18    3.18020091e-28     
   2.1544        3.5938e+19    1.6681e+18    3.18020091e-28     
   2.1544        3.5938e+19    2.7826e+18    3.18020091e-28     
   2.1544        3.5938e+19    4.6416e+18    3.18020091e-28     
   2.1544        3.5938e+19    7.7426e+18    3.18020091e-28     
   2.1544        3.5938e+19    1.2915e+19    3.18020091e-28     
   2.1544        3.5938e+19    2.1544e+19    3.18020091e-28     
   2.1544        3.5938e+19    3.5938e+19    3.18020091e-28     
   2.1544        3.5938e+19    5.9948e+19    3.18020091e-28     
   2.1544        3.5938e+19    1.0000e+20    3.18020091e-28     
   2.1544        5.9948e+19    1.0000e+18    2.53256625e-28     
   2.1544        5.9948e+19    1.6681e+18    2.53256625e-28     
   2.1544        5.9948e+19    2.7826e+18    2.53256625e-28     
   2.1544        5.9948e+19    4.6416e+18    2.53256625e-28     
   2.1544        5.9948e+19    7.7426e+18    2.53256625e-28     
   2.1544        5.9948e+19    1.2915e+19    2.53256625e-28     
   2.1544        5.9948e+19    2.1544e+19    2.53256625e-28     
   2.1544        5.9948e+19    3.5938e+19    2.53256625e-28     
   2.1544        5.9948e+19    5.9948e+19    2.53256625e-28     
   2.1544        5.9948e+19    1.0000e+20    2.53256625e-28     
   2.1544        1.0000e+20    1.0000e+18    2.01128332e-28     
   2.1544        1.0000e+20    1.6681e+18    2.01128332e-28     
   2.1544        1.0000e+20    2.7826e+18    2.01128332e-28     
   2.1544        1.0000e+20    4.6416e+18    2.01128332e-28     
   2.1544        1.0000e+20    7.7426e+18    2.01128332e-28     
   2.1544        1.0000e+20    1.2915e+19    2.01128332e-28     
   2.1544        1.0000e+20    2.1544e+19    2.01128332e-28     
   2.1544        1.0000e+20    3.5938e+19    2.01128332e-28     
   2.1544        1.0000e+20    5.9948e+19    2.01128332e-28     
   2.1544        1.0000e+20    1.0000e+20    2.01128332e-28     
   2.7826        1.0000e+18    1.0000e+18    6.01718821e-27     
   2.7826        1.0000e+18    1.6681e+18    6.01718821e-27     
   2.7826        1.0000e+18    2.7826e+18    6.01718821e-27     
   2.7826        1.0000e+18    4.6416e+18    6.01718821e-27     
   2.7826        1.0000e+18    7.7426e+18    6.01718821e-27     
   2.7826        1.0000e+18    1.2915e+19    6.01718821e-27     
   2.7826        1.0000e+18    2.1544e+19    6.01718821e-27     
   2.7826        1.0000e+18    3.5938e+19    6.01718821e-27     
